"Date","BTC_StdDev","ETH_StdDev"
2023-11-01,0.0279946674113583,0.0240593870147543
2023-11-02,0.0287031358220353,0.0244684053605336
2023-11-03,0.0283258359733317,0.0255582141518979
2023-11-04,0.0275035973566161,0.0255736204274325
2023-11-05,0.0268444894675373,0.0254598607925729
2023-11-06,0.0255138013882502,0.0260361048854476
2023-11-07,0.0241254659304986,0.0251389752684892
2023-11-08,0.0237136403551338,0.0245759390330719
2023-11-09,0.0230084114717628,0.0232425453316864
2023-11-10,0.024879230484236,0.0375653839371629
2023-11-11,0.0252545688131332,0.0360854711657316
2023-11-12,0.0242678503586076,0.0353054471965148
2023-11-13,0.0231972236537659,0.0337591928063599
2023-11-14,0.0235817307312776,0.0320775178885075
2023-11-15,0.0249198201339339,0.0338831986639191
2023-11-16,0.0305619275527055,0.0355357272973001
2023-11-17,0.033005065049754,0.0378686722543848
2023-11-18,0.032029504311878,0.036155161297476
2023-11-19,0.0303880575377242,0.0340552286987228
2023-11-20,0.0307870739158059,0.0344672350763902
2023-11-21,0.0293987598811521,0.0331156826068679
2023-11-22,0.0323964294206421,0.0355454570811711
2023-11-23,0.03509532426684,0.039994738704907
2023-11-24,0.0332307616514694,0.0381043657340655
2023-11-25,0.0324011783131783,0.0366420722441914
2023-11-26,0.0308048645449472,0.03464966655445
2023-11-27,0.0300072584402026,0.0336849839905687
2023-11-28,0.0290166450858658,0.0335323584163722
2023-11-29,0.0288350494660687,0.0323814624538799
2023-11-30,0.0274020200885222,0.0314460569465455
2023-12-01,0.0263173123194403,0.0306202483044315
2023-12-02,0.0273342722916844,0.0305901297626075
2023-12-03,0.027904376957867,0.0326322810181894
2023-12-04,0.0277238956010387,0.0323025272294313
2023-12-05,0.0316350904573634,0.0327335159860808
2023-12-06,0.0354698793798123,0.0331503822074328
2023-12-07,0.0339360691061625,0.0336479596086888
2023-12-08,0.0332163023118741,0.0369309734158628
2023-12-09,0.0332842725544562,0.0353514701200394
2023-12-10,0.0323664747534594,0.0341364884094893
2023-12-11,0.030632024661642,0.032545937823807
2023-12-12,0.0348649939954421,0.0360343936617805
2023-12-13,0.0330909923416426,0.0354512940176482
2023-12-14,0.0345870850363213,0.0357092152904864
2023-12-15,0.0331872059408068,0.0361505520040502
2023-12-16,0.0337614210141799,0.0378069434215145
2023-12-17,0.0324856042853288,0.0357775417798717
2023-12-18,0.0327104540192298,0.0351363129521249
2023-12-19,0.033789709611889,0.033931838803835
2023-12-20,0.0326586814277578,0.0337327566197773
2023-12-21,0.0340371484367777,0.0326622941114498
2023-12-22,0.0327524070227027,0.0324603252020939
2023-12-23,0.0311792205851055,0.0343982064881233
2023-12-24,0.0301252088473722,0.0328922190847409
2023-12-25,0.0301045101142341,0.03295792673622
2023-12-26,0.0296038297397146,0.0312079548270509
2023-12-27,0.0302614701384021,0.0311736891900675
2023-12-28,0.030484027886067,0.0358776258492018
2023-12-29,0.0305937744611143,0.034665271793721
2023-12-30,0.03020256502497,0.0346824235749082
2023-12-31,0.0286132000670995,0.0333204827556806
2024-01-01,0.0273499383943574,0.0320000514156468
2024-01-02,0.0304816528783065,0.0330341224573691
2024-01-03,0.0307284219975698,0.0315711804967286
2024-01-04,0.0335338707368766,0.0358596987310993
2024-01-05,0.0343039965164516,0.0356151445458202
2024-01-06,0.0325710216755027,0.0338749735850146
2024-01-07,0.0312746291565434,0.0331996250787681
2024-01-08,0.0298025533192085,0.0323520630462162
2024-01-09,0.0355546685699418,0.0351762312587189
2024-01-10,0.0348954955570907,0.0341527488584374
2024-01-11,0.0339441503257235,0.0430265239843072
2024-01-12,0.0327392896560488,0.042564047776569
2024-01-13,0.0388714663231896,0.0434233167799344
2024-01-14,0.0371844796627752,0.0425153389925894
2024-01-15,0.0376055964055844,0.0436817139546337
2024-01-16,0.0371120851716195,0.0421347037250673
2024-01-17,0.0365681824837586,0.0425794295364741
2024-01-18,0.0353415131215945,0.0419177812675562
2024-01-19,0.0366870394312953,0.0418890898600602
2024-01-20,0.0351853437577616,0.0400079605157301
2024-01-21,0.0333766065961769,0.03848743641575
2024-01-22,0.0319323462209688,0.0370554789627295
2024-01-23,0.0349370524054219,0.0405046588901494
2024-01-24,0.0334698924849724,0.0415820006171575
2024-01-25,0.0321167298550755,0.0398716154759674
2024-01-26,0.0307444228093439,0.0383939133719488
2024-01-27,0.0338138460588435,0.0381391623191733
2024-01-28,0.0329270655950151,0.0361842429213006
2024-01-29,0.0314242379443544,0.0347240982797378
2024-01-30,0.0326385865352984,0.0351921922044709
2024-01-31,0.0315558258552142,0.0344448158084751
2024-02-01,0.0307635394004967,0.0347971304810886
2024-02-02,0.0301380176153525,0.033455988776238
2024-02-03,0.0288170584225212,0.031857456131932
2024-02-04,0.0277519204914844,0.0306916480524005
2024-02-05,0.0272796124722392,0.0294322950235037
2024-02-06,0.025986546207654,0.028228246226099
2024-02-07,0.0254253340743462,0.0296667825675369
2024-02-08,0.0270036911485955,0.0303517138590273
2024-02-09,0.0277676554570326,0.0288392756695894
2024-02-10,0.0305521804165447,0.029823580339352
2024-02-11,0.0303616152603176,0.028892964624565
2024-02-12,0.0298461330267666,0.027566683278826
2024-02-13,0.0316103499891667,0.032245404298002
2024-02-14,0.0302131477143408,0.030752249485391
2024-02-15,0.032804253719975,0.0339372803638039
2024-02-16,0.0313973751568215,0.0340433996929309
2024-02-17,0.0300975757779281,0.0327813813371908
2024-02-18,0.0293773051027041,0.0316606191571137
2024-02-19,0.0285839076640414,0.0330463108060203
2024-02-20,0.0277193473899899,0.033516143198394
2024-02-21,0.0270048611707946,0.0340014618873516
2024-02-22,0.0263029733661979,0.0333993121521771
2024-02-23,0.026015745879402,0.0317297451398831
2024-02-24,0.0257406218270406,0.031553000088536
2024-02-25,0.0257896255828686,0.031846772473218
2024-02-26,0.0247368228860386,0.0340817732952409
2024-02-27,0.0290567386162158,0.0343562659250435
2024-02-28,0.0327157159881673,0.0344821252456168
2024-02-29,0.0420386686558838,0.0368401663356271
2024-03-01,0.0411268112548823,0.0356422477791384
2024-03-02,0.0406604362554471,0.0360533629642144
2024-03-03,0.0389718051423761,0.0342570794467045
2024-03-04,0.038490744100869,0.0340308283031278
2024-03-05,0.0454015787646118,0.0360570856816134
2024-03-06,0.0488415163500884,0.0356104060970841
2024-03-07,0.0492949612414511,0.0407725830153796
2024-03-08,0.0478179955923677,0.0401956536411702
2024-03-09,0.047074606200047,0.0382780954511104
2024-03-10,0.044795414432086,0.0365806746979596
2024-03-11,0.0431676542333034,0.0352185936434931
2024-03-12,0.0454401449557911,0.0376979357920174
2024-03-13,0.043540440298413,0.0371172364590186
2024-03-14,0.0432345760055606,0.0353649508433135
2024-03-15,0.0428814758414078,0.0361659503126468
2024-03-16,0.043137280323767,0.0376770884312137
2024-03-17,0.0466916624228623,0.0412214304880012
2024-03-18,0.0483746633734123,0.0414561437056022
2024-03-19,0.0465508786680679,0.0418663486712926
2024-03-20,0.0521841721573548,0.0496414060145182
2024-03-21,0.0588278002046956,0.0572741105212127
2024-03-22,0.05807887104242,0.0539145300907276
2024-03-23,0.0574514638844674,0.0548411327349684
2024-03-24,0.054293716588109,0.0521130427666351
2024-03-25,0.0563076581038584,0.0523726949503798
2024-03-26,0.0573923910452785,0.0531153301145031
2024-03-27,0.0545727706359602,0.0501023354287205
2024-03-28,0.0522937357833395,0.0493309198626451
2024-03-29,0.0511217000031779,0.0476797711285044
2024-03-30,0.0494549213269314,0.0461195218029225
2024-03-31,0.0472908856561672,0.0438366941065277
2024-04-01,0.046966823188869,0.0448831611535853
2024-04-02,0.0463547746608945,0.0454362058139775
2024-04-03,0.0496015610859643,0.0489699074585658
2024-04-04,0.047166688937963,0.0463685322117558
2024-04-05,0.0483356872697875,0.0441758321119141
2024-04-06,0.0464314291214704,0.0420168925993663
2024-04-07,0.045288482652036,0.0404743707633308
2024-04-08,0.0435261591220971,0.0410010063522753
2024-04-09,0.0443186333790019,0.0455547061375345
2024-04-10,0.0448416461525184,0.0468646458001419
2024-04-11,0.0441573232178943,0.044682048296767
2024-04-12,0.0425173216809366,0.0432137818682687
2024-04-13,0.0440530223043803,0.0477257905208704
2024-04-14,0.0463048267185469,0.0521171113857214
2024-04-15,0.0459972313017931,0.0528533074007183
2024-04-16,0.0464036177768338,0.0508147971570182
2024-04-17,0.0441551910038189,0.0486096646463363
2024-04-18,0.0452943651958542,0.0486740739517547
2024-04-19,0.0459467530351976,0.0478749646765982
2024-04-20,0.0441624032720707,0.0452692603050567
2024-04-21,0.04341310223338,0.0455264757643147
2024-04-22,0.0411353726543093,0.0430534750509937
2024-04-23,0.0416269915809466,0.0420348225431372
2024-04-24,0.0398511359095778,0.0403039627088142
2024-04-25,0.0406440056218536,0.0401858323333624
2024-04-26,0.0385069327889105,0.0381072896670611
2024-04-27,0.0374969819320955,0.0367358916632802
2024-04-28,0.0360815961107921,0.03826566048528
2024-04-29,0.034750827582312,0.0366467765226412
2024-04-30,0.0339051127113762,0.0359406535000479
2024-05-01,0.0367283960359739,0.0398628621559192
2024-05-02,0.0385898029604402,0.039432531470294
2024-05-03,0.0373208600978567,0.0374919328454625
2024-05-04,0.0420679603716708,0.0389887932524275
2024-05-05,0.0417010551788947,0.0375340515095643
2024-05-06,0.0396881725519418,0.0360059212972876
2024-05-07,0.0387775410814517,0.0360995037968471
2024-05-08,0.038057405568238,0.0359986711771551
2024-05-09,0.0377466183430709,0.0351829994651333
2024-05-10,0.0384912016044319,0.0349925246173731
2024-05-11,0.0394936685499429,0.0366210331710809
2024-05-12,0.0376853726314572,0.0350131954929532
2024-05-13,0.0366318614472033,0.0335718117633113
2024-05-14,0.0369342651278161,0.0324069121592591
2024-05-15,0.0367788469589124,0.0327086805846518
2024-05-16,0.0424428348327145,0.0356563015386726
2024-05-17,0.0410742153782777,0.0358478938789598
2024-05-18,0.0413030688899995,0.0382238982666533
2024-05-19,0.0391927775301772,0.0373841932238068
2024-05-20,0.0380391084915111,0.0367624145882962
2024-05-21,0.0440393635063276,0.0563894666604264
2024-05-22,0.0428456549952603,0.0580360817676273
2024-05-23,0.041957080626072,0.055374369422641
2024-05-24,0.0413763925481133,0.0528988180690891
2024-05-25,0.0397896307973239,0.0509957183377582
2024-05-26,0.0386813557885325,0.0483368030756145
2024-05-27,0.0376237159034555,0.0473727850343576
2024-05-28,0.0367576467495045,0.0463459965826011
2024-05-29,0.0360992767490004,0.0447760251788126
2024-05-30,0.0353142679288763,0.0441633881100693
2024-05-31,0.0342721720662914,0.0424348774308933
2024-06-01,0.0335120942378376,0.0403523160259905
2024-06-02,0.0319063316240333,0.0393626125031994
2024-06-03,0.0303033265095461,0.0380025586273099
2024-06-04,0.030091364387875,0.0364518165378137
2024-06-05,0.0309830424801325,0.0353933145031958
2024-06-06,0.0302008544854451,0.0347981435295207
2024-06-07,0.0290257087264393,0.0340790930205171
2024-06-08,0.0294176011704972,0.035589158763002
2024-06-09,0.0281485823330573,0.0340252909799794
2024-06-10,0.0270316736603083,0.032742797976995
2024-06-11,0.0257923924249086,0.0319458826353815
2024-06-12,0.0275188973677395,0.0346242221271242
2024-06-13,0.0271038845375274,0.0339141245130753
2024-06-14,0.0276201987271017,0.0342538479513178
2024-06-15,0.0273462402055271,0.0324902174696628
2024-06-16,0.0260189423349709,0.032961406488318
2024-06-17,0.0252289462781011,0.0327330095859396
2024-06-18,0.0241686742449388,0.033670532640999
2024-06-19,0.0248086384573727,0.0329290422267969
2024-06-20,0.0239803773325665,0.0330100339658364
2024-06-21,0.0229522004819775,0.0323351498692632
2024-06-22,0.0228266820718239,0.0307478449825357
2024-06-23,0.0216222355597153,0.0297880365156287
2024-06-24,0.0220439867209223,0.0302409057051834
2024-06-25,0.0256503687708603,0.0306457115324103
2024-06-26,0.0263677197929262,0.0299193994460075
2024-06-27,0.0262397656236912,0.0289509862341077
2024-06-28,0.0259910080328655,0.0294329626514002
2024-06-29,0.0264722947361862,0.0295591728869508
2024-06-30,0.0257197803532123,0.0283292800419388
2024-07-01,0.0272897544517357,0.0283626509006351
2024-07-02,0.0261749233130067,0.0270741933662642
2024-07-03,0.025938725262042,0.0262798199599466
2024-07-04,0.0276146445158823,0.0284047922024435
2024-07-05,0.0316079909991547,0.0341626879821034
2024-07-06,0.0309791274789342,0.0352951715242861
2024-07-07,0.0319864947439441,0.0356797891903364
2024-07-08,0.034037387707817,0.0376586316709505
2024-07-09,0.0332672420956795,0.0378316511365762
2024-07-10,0.0337855677307239,0.0372974369307306
2024-07-11,0.0323842193026078,0.0362691161553015
2024-07-12,0.0313563904811153,0.034354474271766
2024-07-13,0.0304589842538304,0.0334042744493746
2024-07-14,0.0310102042634781,0.0328262082477193
2024-07-15,0.0320402065053129,0.0330519537117945
2024-07-16,0.0371916237722882,0.0384854012667769
2024-07-17,0.0359932840241599,0.0368638165086273
2024-07-18,0.0354181699210697,0.0364785023728627
2024-07-19,0.0338497034924946,0.0353250928542119
2024-07-20,0.036050175708549,0.0354410030744329
2024-07-21,0.0349822759052467,0.0340081130001116
2024-07-22,0.0345030771892728,0.0326360297296754
2024-07-23,0.0334758727651409,0.0333233784807311
2024-07-24,0.0339514927213174,0.0323626941494157
2024-07-25,0.0331246693132515,0.0343501067569648
2024-07-26,0.031842973263223,0.0372561991240487
2024-07-27,0.0331888728828495,0.0375184880771499
2024-07-28,0.0315563495949894,0.0360113094741945
2024-07-29,0.0302945012679016,0.0345212325000797
2024-07-30,0.0306687458777354,0.0339359154037132
2024-07-31,0.0300555811791533,0.0331202960981924
2024-08-01,0.0307201354687327,0.0327757497409115
2024-08-02,0.0299150412103688,0.0320417356111788
2024-08-03,0.0340404596036914,0.0366112876551391
2024-08-04,0.0338201610168519,0.0377988469800472
2024-08-05,0.0360960507590161,0.0430909752623492
2024-08-06,0.0416524625806137,0.0516457081715617
2024-08-07,0.0423944563817787,0.0489341871233596
2024-08-08,0.0413081618636856,0.0505946323606176
2024-08-09,0.0518723475589942,0.0622822805374345
2024-08-10,0.0494639761951641,0.0598793816163501
2024-08-11,0.0467332491003513,0.0560539271613192
2024-08-12,0.0475901193129342,0.054526502693166
2024-08-13,0.0456252962693794,0.0570502183422653
2024-08-14,0.0450538640884405,0.0537312775498548
2024-08-15,0.0453793843509819,0.052010394849396
2024-08-16,0.0449374837022089,0.0522544692835478
2024-08-17,0.0444117017403894,0.0495802200217541
2024-08-18,0.0430288716198135,0.0474340261390387
2024-08-19,0.0423029276232566,0.0448464809808702
2024-08-20,0.0414070072736039,0.0430511842815145
2024-08-21,0.0397845010243262,0.042776085258402
2024-08-22,0.0409304120089077,0.0420740371406689
2024-08-23,0.0397081439702613,0.0399188731764654
2024-08-24,0.0433556023675634,0.0424439837274474
2024-08-25,0.0415146899188295,0.0406358222964796
2024-08-26,0.0393158684081836,0.039171069424302
2024-08-27,0.0392087606051418,0.0392914435249402
2024-08-28,0.04247838663538,0.0453885609967822
2024-08-29,0.0411791748047758,0.0445735188821482
2024-08-30,0.039361078665747,0.0422350916167881
2024-08-31,0.0376601125105967,0.0400761550230933
2024-09-01,0.0359943700738023,0.0384420275012186
2024-09-02,0.036732321010226,0.0395686457715921
2024-09-03,0.0374937062203011,0.0411633143026009
2024-09-04,0.0378522635647551,0.042530567091488
2024-09-05,0.036348609764225,0.0406540348381096
2024-09-06,0.0372266338325046,0.0413617114278053
2024-09-07,0.0391676410457368,0.0450461532616469
2024-09-08,0.037079757164716,0.0437955268190015
2024-09-09,0.0362519005214925,0.042359284153113
2024-09-10,0.0380978786361966,0.0423832156826187
2024-09-11,0.0371972948034882,0.0412601038316795
2024-09-12,0.0356995545300776,0.0407274525093464
2024-09-13,0.0349622644158585,0.0390602094140804
2024-09-14,0.0369972669321161,0.0398100666066014
2024-09-15,0.0356013011561921,0.0382452792950397
2024-09-16,0.035111747060747,0.0400703229026171
2024-09-17,0.0347883323816312,0.0390916504267415
2024-09-18,0.0361483443692846,0.0385675222446934
2024-09-19,0.0365850209322732,0.0377966288963987
2024-09-20,0.0364615372232201,0.0391545674673502
2024-09-21,0.034948150285148,0.0407011994771787
2024-09-22,0.033267691148017,0.0404261295000613
2024-09-23,0.0317819805359376,0.0392066396158157
2024-09-24,0.0305002004925979,0.0391145569183309
2024-09-25,0.0301228889148467,0.0373560780219454
2024-09-26,0.03007722974803,0.03782246824585
2024-09-27,0.0313179332844836,0.037237516319137
2024-09-28,0.0306248464935309,0.0373645677474834
2024-09-29,0.0291152146833866,0.035898998668975
2024-09-30,0.0280018628219897,0.0347178577967079
2024-10-01,0.0299069987534116,0.0348362823911358
2024-10-02,0.0323872678475777,0.0386755297282288
2024-10-03,0.0312422257796646,0.0401575008090579
2024-10-04,0.0296779184406426,0.038853466777437
2024-10-05,0.0300764339080197,0.0390023999879974
2024-10-06,0.0285344566587369,0.0370742632456226
2024-10-07,0.028080408151628,0.0359307214070098
2024-10-08,0.0274603705850719,0.03465654980337
2024-10-09,0.0262636213146206,0.0333547024614985
2024-10-10,0.027234860366912,0.0341529352054238
2024-10-11,0.0264906153366452,0.0326490511276922
2024-10-12,0.0285455695564218,0.0328530735234107
2024-10-13,0.0281732547535218,0.0325389344049306
2024-10-14,0.0271918231143367,0.0310905470011062
2024-10-15,0.0307312818530715,0.0354425470783398
2024-10-16,0.0307162125061057,0.0339054360914056
2024-10-17,0.0298555339005888,0.0322053829141765
2024-10-18,0.0285938399221987,0.0308090724789382
2024-10-19,0.0283631451117074,0.030331845519357
2024-10-20,0.0269477364672903,0.0290015913781477
2024-10-21,0.0263208899923302,0.0308261389695335
2024-10-22,0.0271761512980723,0.0315790763891073
2024-10-23,0.0259338307484259,0.0316891241609907
2024-10-24,0.0256670787492724,0.0335743452702317
2024-10-25,0.0263121720896951,0.0318652118936057
2024-10-26,0.0268767640663151,0.0335644917548703
2024-10-27,0.0258070525936233,0.0329163743138677
2024-10-28,0.0256838101397049,0.0321461051266949
2024-10-29,0.0270454968629051,0.0325462416468505
2024-10-30,0.0295724725357047,0.0333828696834622
2024-10-31,0.028353556339836,0.0324523524036203
2024-11-01,0.02957597086107,0.0355120251356005
2024-11-02,0.0292772657956061,0.0343892782659083
2024-11-03,0.0280679368067594,0.033296562460365
2024-11-04,0.0274606615680819,0.032951415996083
2024-11-05,0.0273519069203703,0.0335146537235206
2024-11-06,0.0278281364276144,0.0323806936538898
2024-11-07,0.035924484599181,0.0430659292508733
2024-11-08,0.0348025271254632,0.0476247864898049
2024-11-09,0.0336694642400354,0.0473075572477145
2024-11-10,0.032066994120252,0.0498188104601921
2024-11-11,0.034962809306065,0.0488133306980016
2024-11-12,0.0443347861874253,0.0515217847066105
2024-11-13,0.0420353245600571,0.0514706935305849
2024-11-14,0.0421865167217558,0.0503125484556173
2024-11-15,0.0428901927823713,0.051178582150047
2024-11-16,0.044293416457796,0.0486681101867183
2024-11-17,0.0421205347331948,0.0470602614216988
2024-11-18,0.040652716850779,0.0459370632230278
2024-11-19,0.038942391268272,0.046876887316992
2024-11-20,0.038676023830934,0.0466801241722596
2024-11-21,0.0386034776431984,0.0454048812632933
2024-11-22,0.0406573427663515,0.0513353910419216
2024-11-23,0.0391578308651147,0.0484662116897461
2024-11-24,0.0381875827452816,0.0472712034715281
2024-11-25,0.0362006070610396,0.0453720077543006
2024-11-26,0.0390168863906816,0.0440452364165719
2024-11-27,0.0383046921374625,0.043819646021474
2024-11-28,0.0400659803569336,0.0502980999803607
2024-11-29,0.0379826518309688,0.0484766519475559
2024-11-30,0.0375809052296503,0.0458389236490055
2024-12-01,0.036514381004148,0.0458978443615009
2024-12-02,0.0351689521171462,0.0436068009756661
2024-12-03,0.0345686445528039,0.042760518360469
2024-12-04,0.0329278050626659,0.0413206669531703
2024-12-05,0.0337409661163173,0.0444454015603063
2024-12-06,0.0333487938087695,0.0427740045035201
2024-12-07,0.0340474262650054,0.045225356905508
2024-12-08,0.032449036702553,0.0430225013783189
2024-12-09,0.0318179840361748,0.0407565812792791
2024-12-10,0.0336255771638328,0.0452316152451231
2024-12-11,0.0327960146235646,0.0453069559310379
2024-12-12,0.0353836877956584,0.0474318707035055
2024-12-13,0.034306349053591,0.0462450172089487
2024-12-14,0.0336313814643892,0.0442686716057307
2024-12-15,0.031903586549919,0.0426970000570514
2024-12-16,0.0329061672790677,0.0421636893371565
2024-12-17,0.0326528103484612,0.0405601192181886
2024-12-18,0.031031207567544,0.040408848323512
2024-12-19,0.0347694033601058,0.0446158907293013
2024-12-20,0.0357817187120585,0.0478626408277617
2024-12-21,0.0339982974635844,0.0460447256780268
2024-12-22,0.0327661437703547,0.0467363260678977
2024-12-23,0.0330634465760779,0.0459605677312618
2024-12-24,0.0318541412290521,0.0468833045101888
2024-12-25,0.0337987465214029,0.046260560102816
2024-12-26,0.0328920848952003,0.0439085174003798
2024-12-27,0.03448518514043,0.0455627905724651
2024-12-28,0.0343243405345491,0.0435566202194312
2024-12-29,0.0333168705968169,0.0428848436172249
2024-12-30,0.0330264696551627,0.0416795834661209
2024-12-31,0.032360144740101,0.0395319247197786
2025-01-01,0.0313066090138518,0.0381134728986419
2025-01-02,0.0306273485356308,0.0365427341728643
2025-01-03,0.0313147906723777,0.0370287486499313
2025-01-04,0.0308511177619939,0.0390956566590737
2025-01-05,0.0293098525875605,0.0383923267897162
2025-01-06,0.027866772737408,0.036849131961016
2025-01-07,0.0300583144647713,0.0359843763921056
2025-01-08,0.0331078636441551,0.0416231299036279
2025-01-09,0.0334561030775414,0.0414187465170695
2025-01-10,0.0342143370900685,0.0421380475182208
2025-01-11,0.0342946623969581,0.0408060235461165
2025-01-12,0.0326000238854365,0.039085209785259
2025-01-13,0.031080247374765,0.037490440067807
2025-01-14,0.0295975868015415,0.0390182275529332
2025-01-15,0.0299193411664416,0.0389617056653046
2025-01-16,0.032224744161731,0.043288227441825
2025-01-17,0.0308780132379831,0.0440116191279715
2025-01-18,0.0329596267532919,0.0455140325127603
2025-01-19,0.031825866607428,0.0467828423762821
2025-01-20,0.0329387351544994,0.0470012929658032
2025-01-21,0.0318006376488627,0.0458986648887983
2025-01-22,0.0336129121180097,0.0445737349813814
2025-01-23,0.03371410741185,0.0442621888438278
2025-01-24,0.0320491978986824,0.044057055134168
2025-01-25,0.0311526392471585,0.0422623699532551
2025-01-26,0.029714840540496,0.0401121295106008
2025-01-27,0.0300318978164102,0.0402084057053568
2025-01-28,0.0291501718437318,0.0396436775875486
2025-01-29,0.0284067600762253,0.040498210649151
2025-01-30,0.0289557332443846,0.0390208564114424
2025-01-31,0.0283774564551355,0.0406392208580929
2025-02-01,0.0288496329467531,0.0401007520254305
2025-02-02,0.0290817990582639,0.0426711539917668
2025-02-03,0.0303216499856432,0.0479570280186155
2025-02-04,0.0318940983180117,0.0456518550069553
2025-02-05,0.0331942727144037,0.0476470016854135
2025-02-06,0.032757004199254,0.0462630552436442
2025-02-07,0.0312823582528638,0.0467119865975617
2025-02-08,0.0298232104236906,0.0464869013911693
2025-02-09,0.0284566114416114,0.044003374921701
2025-02-10,0.0270952262291991,0.0418490560918944
2025-02-11,0.0265355565194047,0.0406030973058361
2025-02-12,0.0266624080461751,0.0402450616097704
2025-02-13,0.0270916730260695,0.0423614141351139
2025-02-14,0.0267685936408996,0.0416682190978757
2025-02-15,0.0260780554261754,0.0407670110793199
2025-02-16,0.0248088088511555,0.0395533677433482
2025-02-17,0.0249038218720752,0.0386097705132635
2025-02-18,0.0241104415278921,0.039038373815173
2025-02-19,0.0230895393128204,0.0389924327013032
2025-02-20,0.0227485131029882,0.0380411350788839
2025-02-21,0.023146236064827,0.0368116947057105
2025-02-22,0.0238432591633877,0.0371774418855703
2025-02-23,0.0227798615788951,0.0381435153235904
2025-02-24,0.0219489927354615,0.0380737281884606
2025-02-25,0.0255484428761229,0.0457617622719008
2025-02-26,0.0274558417696833,0.0447224977608228
2025-02-27,0.031032925038248,0.0479451424171201
2025-02-28,0.0295065696193182,0.0468184258593286
2025-03-01,0.0283700624601911,0.0469385788895186
2025-03-02,0.0286516421978783,0.0453621877066318
2025-03-03,0.0371458569498761,0.0555557623466115
2025-03-04,0.0429434902887489,0.0651345932610244
2025-03-05,0.0410718455188801,0.0613267028579357
2025-03-06,0.0424084665510432,0.0603990583249884
2025-03-07,0.0406045890836871,0.0580898908125526
2025-03-08,0.0416979233905257,0.0572094028171104
2025-03-09,0.0403007593767879,0.0560386455455409
2025-03-10,0.0442887933761416,0.059945913547067
2025-03-11,0.0447299354858399,0.0640571091175442
2025-03-12,0.0472784228749358,0.0621247767614617
2025-03-13,0.0456853010298141,0.0589082466790832
2025-03-14,0.0459641284213684,0.0574998890687377
2025-03-15,0.046383271091294,0.0560320662905935
2025-03-16,0.044333037989636,0.0540577908310416
2025-03-17,0.0438213005127082,0.0531081941876535
2025-03-18,0.0427803552126412,0.0515906316077765
2025-03-19,0.0418027829443464,0.0490501989046901
2025-03-20,0.0439678880609048,0.0518429630645078
2025-03-21,0.0440378533098869,0.0514317645210011
2025-03-22,0.0420589274216298,0.0496623358339
2025-03-23,0.0401629821333231,0.0474389771931776
2025-03-24,0.0403004056942556,0.0459084367015276
2025-03-25,0.0396707862426643,0.0466025997736406
2025-03-26,0.0376738065533846,0.0444783082918048
2025-03-27,0.0362642993685083,0.0444619318470188
2025-03-28,0.0345903671117025,0.0425888721613989
2025-03-29,0.0356999458025262,0.0449263681828987
2025-03-30,0.0359260388822899,0.0459729687566044
2025-03-31,0.0345159340198497,0.0447177916918196
2025-04-01,0.0328001298439651,0.0428508765293399
2025-04-02,0.0338774917988128,0.0444136005326478
2025-04-03,0.0347442170122564,0.0465767713741168
2025-04-04,0.0334217761208746,0.0445882343086491
2025-04-05,0.032373839752143,0.0422355029387721
2025-04-06,0.03109531407126,0.0405656605873685
2025-04-07,0.0353987504909031,0.0499484251821343
2025-04-08,0.0339393933178392,0.0496125681437716
2025-04-09,0.0354097911437478,0.0514257903285915
2025-04-10,0.041280077315282,0.0604119313246678
2025-04-11,0.0418764662092277,0.0637358032313902
2025-04-12,0.04367882569694,0.0615653234907713
2025-04-13,0.0434924643037897,0.0623028134997
2025-04-14,0.0426505203853398,0.0606720324052924
2025-04-15,0.0410512237319409,0.0581809365091718
2025-04-16,0.0398611964779986,0.0565644174591224
2025-04-17,0.0380331907988542,0.0541920120114145
2025-04-18,0.0369303828133969,0.0513908565414622
2025-04-19,0.0355029746075598,0.0487935480842759
2025-04-20,0.0341731010971708,0.0473640110963088
2025-04-21,0.0324751379874032,0.0460625682354474
2025-04-22,0.0331582398294062,0.0441669438680326
2025-04-23,0.0380439699453477,0.0518850270307955
2025-04-24,0.0366066069988867,0.0516152595727436
2025-04-25,0.0349072834465557,0.0498466505669149
2025-04-26,0.0336400095551296,0.0476636643843737
2025-04-27,0.0319487220682329,0.0467492838445722
2025-04-28,0.0311896377741688,0.0454815393330037
2025-04-29,0.030618477511829,0.0432507260453154
2025-04-30,0.0297346190873536,0.041071780454883
